trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
698,False,"{'a': 0.01862464183381089, 'e': 0.014326647564469915}",25,15,33.37440428718335,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.01859799713876967, 'e': 0.01430615164520744}",20,11,37.317035112285296,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.018571428571428572, 'e': 0.014285714285714285}",20,13,36.802183534090034,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.018544935805991442, 'e': 0.014265335235378032}",20,5,46.63322008920913,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.018518518518518517, 'e': 0.014245014245014245}",20,5,20.643730395736046,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.01849217638691323, 'e': 0.01422475106685633}",25,0,-36.0525742556512,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
704,False,"{'a': 0.018465909090909092, 'e': 0.014204545454545454}",20,8,48.73294664244739,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.018439716312056736, 'e': 0.014184397163120567}",30,24,39.33520030771082,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.018413597733711047, 'e': 0.014164305949008499}",20,7,41.45088797506365,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.018387553041018388, 'e': 0.014144271570014143}",25,19,31.467528341255186,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.018361581920903956, 'e': 0.014124293785310734}",20,10,35.59201640542784,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.018335684062059238, 'e': 0.014104372355430184}",20,15,31.717008913556292,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.018309859154929577, 'e': 0.014084507042253521}",20,11,40.41964579104466,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.01828410689170183, 'e': 0.014064697609001406}",25,20,39.56450251474312,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.018258426966292134, 'e': 0.014044943820224719}",20,15,30.726325689608178,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.0182328190743338, 'e': 0.014025245441795231}",25,17,40.97990408314201,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.018207282913165267, 'e': 0.014005602240896359}",20,4,75.35440243916432,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.01818181818181818, 'e': 0.013986013986013986}",35,13,89.45116622559961,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.018156424581005588, 'e': 0.013966480446927373}",20,7,50.34746202991902,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.01813110181311018, 'e': 0.01394700139470014}",20,13,28.016596967235834,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.018105849582172703, 'e': 0.013927576601671309}",20,16,22.363496658632485,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.01808066759388039, 'e': 0.013908205841446454}",20,15,28.925433748509953,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.018055555555555554, 'e': 0.013888888888888888}",30,10,32.35849813276181,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.018030513176144243, 'e': 0.013869625520110958}",25,13,-0.05668963773699254,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
722,False,"{'a': 0.018005540166204988, 'e': 0.013850415512465374}",20,7,33.907985775381505,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.017980636237897647, 'e': 0.013831258644536652}",20,12,45.561562367794636,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.017955801104972375, 'e': 0.013812154696132596}",20,11,11.183314969001694,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
725,False,"{'a': 0.01793103448275862, 'e': 0.013793103448275862}",20,0,42.28790039961011,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
726,False,"{'a': 0.01790633608815427, 'e': 0.013774104683195593}",30,13,33.40480042403222,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.017881705639614855, 'e': 0.013755158184319119}",20,10,14.67363768557345,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.017857142857142856, 'e': 0.013736263736263736}",30,24,37.67694253350861,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.01783264746227709, 'e': 0.013717421124828532}",30,15,67.38470317276074,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.01780821917808219, 'e': 0.0136986301369863}",20,1,52.9095610770903,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.017783857729138167, 'e': 0.013679890560875513}",20,10,35.07327754718881,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.017759562841530054, 'e': 0.01366120218579235}",25,17,38.47098494819774,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.017735334242837655, 'e': 0.013642564802182811}",25,6,68.0184537975138,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.017711171662125342, 'e': 0.013623978201634877}",25,16,51.42343058731112,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.017687074829931974, 'e': 0.013605442176870748}",30,24,30.63791874733145,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.017663043478260868, 'e': 0.01358695652173913}",25,11,57.444358548734684,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.017639077340569877, 'e': 0.013568521031207599}",20,5,57.619502499372416,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.017615176151761516, 'e': 0.013550135501355014}",20,8,40.42018256022003,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.017591339648173207, 'e': 0.013531799729364006}",20,11,15.711278223464824,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.01756756756756757, 'e': 0.013513513513513514}",25,2,67.06359539481743,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.017543859649122806, 'e': 0.01349527665317139}",30,13,64.86899267314104,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.01752021563342318, 'e': 0.013477088948787063}",30,12,37.80132853123484,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.017496635262449527, 'e': 0.013458950201884253}",20,13,26.55456239739277,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.01747311827956989, 'e': 0.013440860215053764}",20,9,43.67942778447005,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.0174496644295302, 'e': 0.013422818791946308}",20,13,28.30211978879793,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.01742627345844504, 'e': 0.013404825737265416}",20,14,38.859565571057715,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.01740294511378849, 'e': 0.013386880856760375}",20,0,64.63180109940564,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
748,False,"{'a': 0.017379679144385027, 'e': 0.013368983957219251}",20,12,47.443167267988926,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.017356475300400534, 'e': 0.01335113484646195}",25,14,21.02051680260626,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.017333333333333333, 'e': 0.013333333333333334}",25,12,66.5182815288338,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.017310252996005325, 'e': 0.013315579227696404}",25,16,51.97424478956746,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.017287234042553192, 'e': 0.013297872340425532}",25,14,61.96620765132395,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.017264276228419653, 'e': 0.013280212483399735}",25,14,53.74949082269221,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.017241379310344827, 'e': 0.013262599469496022}",20,16,22.555287583835458,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.017218543046357615, 'e': 0.013245033112582781}",30,6,68.59253225507697,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.017195767195767195, 'e': 0.013227513227513227}",20,10,16.97430431646761,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.017173051519154558, 'e': 0.013210039630118891}",20,16,31.254636273385202,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.017150395778364115, 'e': 0.013192612137203167}",20,12,54.51218917850846,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.017127799736495388, 'e': 0.013175230566534914}",25,17,29.161964882723524,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.017105263157894738, 'e': 0.013157894736842105}",30,20,31.63591498555869,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.017082785808147174, 'e': 0.013140604467805518}",25,20,30.954668789552976,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.01706036745406824, 'e': 0.013123359580052493}",30,17,68.68290942060909,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.01703800786369594, 'e': 0.01310615989515072}",20,10,27.49890529483989,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.017015706806282723, 'e': 0.013089005235602094}",20,16,29.187984116560248,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.01699346405228758, 'e': 0.013071895424836602}",30,14,48.75011495572628,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.016971279373368148, 'e': 0.013054830287206266}",20,14,30.815934970721454,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.01694915254237288, 'e': 0.01303780964797914}",25,14,41.66976487294688,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.016927083333333332, 'e': 0.013020833333333334}",20,10,53.42194048033947,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.016905071521456438, 'e': 0.013003901170351105}",25,7,64.55287547412911,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.016883116883116882, 'e': 0.012987012987012988}",20,11,36.152986787832475,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.016861219195849545, 'e': 0.01297016861219196}",20,7,57.6227660295596,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.01683937823834197, 'e': 0.012953367875647668}",25,14,41.01177523596368,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.016817593790426907, 'e': 0.0129366106080207}",20,2,52.489759432577664,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.016795865633074936, 'e': 0.012919896640826873}",20,13,20.494557277869554,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.016774193548387096, 'e': 0.012903225806451613}",35,15,50.937261765235675,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.01675257731958763, 'e': 0.01288659793814433}",20,11,46.90541721865506,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.01673101673101673, 'e': 0.01287001287001287}",25,19,40.21353159891082,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.016709511568123392, 'e': 0.012853470437017995}",30,23,29.905529821731427,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
779,False,"{'a': 0.01668806161745828, 'e': 0.012836970474967908}",30,21,35.90137918569948,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.016666666666666666, 'e': 0.01282051282051282}",25,20,31.795946023944808,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.016645326504481434, 'e': 0.012804097311139564}",20,7,49.70235300795423,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.016624040920716114, 'e': 0.01278772378516624}",35,24,42.45671784855655,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.016602809706257982, 'e': 0.01277139208173691}",30,10,85.4899905499089,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.016581632653061226, 'e': 0.012755102040816327}",25,6,25.81476884213771,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
785,False,"{'a': 0.016560509554140127, 'e': 0.012738853503184714}",25,11,48.435830228767514,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.01653944020356234, 'e': 0.01272264631043257}",30,1,158.24820897770428,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.016518424396442185, 'e': 0.012706480304955527}",20,4,42.67020684842558,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.01649746192893401, 'e': 0.012690355329949238}",25,11,50.13438880024052,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.016476552598225603, 'e': 0.012674271229404309}",30,2,-2.188290988550312,"{0: 26, 1: 0, 2: 0, 3: 1, 4: 1}",1
790,False,"{'a': 0.016455696202531647, 'e': 0.012658227848101266}",25,14,63.181323696580506,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.01643489254108723, 'e': 0.012642225031605562}",20,16,32.55286735374653,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.016414141414141416, 'e': 0.012626262626262626}",30,5,36.75386461899037,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.01639344262295082, 'e': 0.012610340479192938}",35,24,47.69992896401571,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.0163727959697733, 'e': 0.012594458438287154}",20,4,69.46626121939366,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.016352201257861635, 'e': 0.012578616352201259}",20,0,67.49753648698487,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.016331658291457288, 'e': 0.01256281407035176}",25,13,33.13646841002989,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.01631116687578419, 'e': 0.012547051442910916}",20,7,49.87807969022147,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.016290726817042606, 'e': 0.012531328320802004}",25,11,44.88215971654634,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.016270337922403004, 'e': 0.012515644555694618}",25,2,37.02683419277853,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
800,False,"{'a': 0.01625, 'e': 0.0125}",25,13,51.25671301005222,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.016229712858926344, 'e': 0.012484394506866416}",20,16,20.750872229928746,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.016209476309226933, 'e': 0.012468827930174564}",20,2,67.07946877269822,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.0161892901618929, 'e': 0.012453300124533}",20,16,31.234191394453536,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.01616915422885572, 'e': 0.012437810945273632}",30,12,68.96163776073772,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.016149068322981366, 'e': 0.012422360248447204}",30,10,19.481433903623564,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
806,False,"{'a': 0.016129032258064516, 'e': 0.01240694789081886}",30,22,47.77984440922034,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.0161090458488228, 'e': 0.012391573729863693}",30,16,49.765855540187225,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.01608910891089109, 'e': 0.012376237623762377}",25,11,47.532743917294304,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.016069221260815822, 'e': 0.012360939431396786}",20,10,37.073805946454854,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.016049382716049384, 'e': 0.012345679012345678}",20,0,63.855852957097,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
811,False,"{'a': 0.016029593094944512, 'e': 0.012330456226880395}",20,14,28.334175926360764,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.01600985221674877, 'e': 0.012315270935960592}",20,4,62.45965012980215,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.015990159901599015, 'e': 0.012300123001230012}",20,12,28.86913890935333,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.01597051597051597, 'e': 0.012285012285012284}",25,17,37.48424727337858,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.015950920245398775, 'e': 0.012269938650306749}",20,0,30.104322107142718,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
816,False,"{'a': 0.015931372549019607, 'e': 0.012254901960784314}",20,15,32.247545833159975,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.01591187270501836, 'e': 0.012239902080783354}",25,8,36.6629496319482,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.01589242053789731, 'e': 0.012224938875305624}",30,19,35.03365660629295,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.015873015873015872, 'e': 0.01221001221001221}",30,19,32.75212866524184,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.015853658536585366, 'e': 0.012195121951219513}",30,9,82.91246183954732,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.015834348355663823, 'e': 0.012180267965895249}",25,11,47.82042348682934,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.015815085158150853, 'e': 0.012165450121654502}",25,0,116.95206133348356,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.015795868772782502, 'e': 0.012150668286755772}",30,20,74.86179963698275,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.015776699029126214, 'e': 0.012135922330097087}",30,14,39.97799101685324,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.01575757575757576, 'e': 0.012121212121212121}",20,8,51.680701466507486,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.015738498789346248, 'e': 0.012106537530266344}",25,20,40.23390560125195,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.015719467956469165, 'e': 0.012091898428053204}",30,19,42.688612762539826,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.01570048309178744, 'e': 0.012077294685990338}",20,16,23.65483110572879,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.015681544028950542, 'e': 0.012062726176115802}",35,24,41.98460481153234,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.01566265060240964, 'e': 0.012048192771084338}",20,10,45.313678757835305,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.015643802647412757, 'e': 0.012033694344163659}",20,2,57.095699233711905,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.015625, 'e': 0.01201923076923077}",30,22,37.89322875685557,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.015606242496998799, 'e': 0.012004801920768308}",20,16,29.56623495102941,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.015587529976019185, 'e': 0.011990407673860911}",30,10,49.046607634378596,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.015568862275449102, 'e': 0.011976047904191617}",30,10,46.708990080751846,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.01555023923444976, 'e': 0.011961722488038277}",25,18,45.891695003550225,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.015531660692951015, 'e': 0.011947431302270013}",30,12,69.3383703364802,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.015513126491646777, 'e': 0.011933174224343675}",20,6,28.756377437370993,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.015494636471990465, 'e': 0.011918951132300357}",25,2,47.16478065040213,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
840,False,"{'a': 0.015476190476190477, 'e': 0.011904761904761904}",20,11,38.94255747090184,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.015457788347205707, 'e': 0.011890606420927468}",20,14,31.040809181853998,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.015439429928741092, 'e': 0.011876484560570071}",20,2,35.063880278729684,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.01542111506524318, 'e': 0.011862396204033215}",25,17,26.59778421505412,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.015402843601895734, 'e': 0.011848341232227487}",25,0,56.86662043952317,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
845,False,"{'a': 0.015384615384615385, 'e': 0.011834319526627219}",30,10,79.98414318598101,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.015366430260047281, 'e': 0.01182033096926714}",35,23,54.16210577755081,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.015348288075560802, 'e': 0.011806375442739079}",25,17,38.35623095344509,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.015330188679245283, 'e': 0.01179245283018868}",30,10,7.962003901135857,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
849,False,"{'a': 0.015312131919905771, 'e': 0.011778563015312132}",30,17,47.52805137757723,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.015294117647058824, 'e': 0.011764705882352941}",30,15,53.15929133278186,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.01527614571092832, 'e': 0.011750881316098707}",20,12,55.766047278968074,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.015258215962441314, 'e': 0.011737089201877934}",25,17,36.09656049595376,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.015240328253223915, 'e': 0.011723329425556858}",20,16,24.121837801766095,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.01522248243559719, 'e': 0.0117096018735363}",20,9,33.89030755863163,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.0152046783625731, 'e': 0.011695906432748537}",20,6,-13.214295137328016,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
856,False,"{'a': 0.015186915887850467, 'e': 0.011682242990654205}",20,13,28.38203544902882,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.015169194865810968, 'e': 0.011668611435239206}",30,24,50.29404049195042,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.015151515151515152, 'e': 0.011655011655011656}",25,11,23.425459906253558,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.015133876600698487, 'e': 0.011641443538998836}",20,5,76.2301109648874,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.015116279069767442, 'e': 0.011627906976744186}",30,24,39.13867489648224,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.015098722415795587, 'e': 0.011614401858304297}",20,16,32.704826623387596,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.015081206496519721, 'e': 0.01160092807424594}",20,13,28.539482726127062,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.015063731170336037, 'e': 0.011587485515643106}",20,12,37.632659012940266,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.015046296296296295, 'e': 0.011574074074074073}",20,11,38.9711499514474,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.015028901734104046, 'e': 0.011560693641618497}",25,16,36.79980147049318,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.015011547344110854, 'e': 0.011547344110854504}",20,9,23.01928047709179,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.014994232987312572, 'e': 0.011534025374855825}",20,10,26.749967010230044,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.014976958525345621, 'e': 0.01152073732718894}",20,3,44.86418359884109,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.014959723820483314, 'e': 0.011507479861910242}",25,16,46.522006033764576,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.014942528735632184, 'e': 0.011494252873563218}",25,12,55.71313961428747,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.014925373134328358, 'e': 0.011481056257175661}",25,16,54.70168456549463,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
